=== 每张图片各类藻密度 (Cells/L，含修正系数) ===
文件名,丝状藻,其他,小环藻,微囊藻,拟新月藻,栅藻,浮丝藻,长孢藻,合计密度
haiwanzhong2025-720241027_DL_704.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.55e+08
haiwanzhong2025-720241027_DL_705.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_706.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_707.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_708.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_709.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_71.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_710.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_711.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_712.jpg,0.00e+00,0.00e+00,0.00e+00,9.31e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.45e+09
haiwanzhong2025-720241027_DL_713.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.66e+09
haiwanzhong2025-720241027_DL_714.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.66e+09
haiwanzhong2025-720241027_DL_715.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.66e+09
haiwanzhong2025-720241027_DL_716.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_717.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_718.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_719.jpg,5.17e+08,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_72.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.21e+08
haiwanzhong2025-720241027_DL_720.jpg,5.17e+08,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.72e+08
haiwanzhong2025-720241027_DL_721.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_722.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_723.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_724.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_725.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_726.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_727.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_728.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_73.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_74.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.66e+08
haiwanzhong2025-720241027_DL_75.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.21e+08
haiwanzhong2025-720241027_DL_76.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.19e+09
haiwanzhong2025-720241027_DL_77.jpg,5.17e+08,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.34e+09
haiwanzhong2025-720241027_DL_78.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.03e+09
haiwanzhong2025-720241027_DL_79.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.19e+09
haiwanzhong2025-720241027_DL_8.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_80.jpg,0.00e+00,0.00e+00,0.00e+00,1.55e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.19e+09
haiwanzhong2025-720241027_DL_81.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,1.55e+09,0.00e+00,1.86e+09
haiwanzhong2025-720241027_DL_82.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_83.jpg,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.17e+08,0.00e+00,5.17e+08
haiwanzhong2025-720241027_DL_84.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_85.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_86.jpg,0.00e+00,0.00e+00,0.00e+00,7.76e+08,0.00e+00,0.00e+00,1.03e+09,0.00e+00,1.81e+09
haiwanzhong2025-720241027_DL_87.jpg,0.00e+00,0.00e+00,0.00e+00,1.24e+09,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.76e+09
haiwanzhong2025-720241027_DL_88.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_89.jpg,0.00e+00,0.00e+00,0.00e+00,9.31e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.45e+09
haiwanzhong2025-720241027_DL_9.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,8.28e+08
haiwanzhong2025-720241027_DL_90.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.14e+09
haiwanzhong2025-720241027_DL_91.jpg,0.00e+00,0.00e+00,0.00e+00,7.76e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,1.29e+09
haiwanzhong2025-720241027_DL_92.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_93.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,5.17e+08,0.00e+00,9.83e+08
haiwanzhong2025-720241027_DL_94.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.10e+08
haiwanzhong2025-720241027_DL_95.jpg,0.00e+00,0.00e+00,0.00e+00,3.10e+08,0.00e+00,0.00e+00,0.00e+00,5.17e+08,8.28e+08
haiwanzhong2025-720241027_DL_96.jpg,0.00e+00,0.00e+00,0.00e+00,4.66e+08,0.00e+00,0.00e+00,0.00e+00,5.17e+08,9.83e+08
haiwanzhong2025-720241027_DL_97.jpg,0.00e+00,0.00e+00,0.00e+00,1.09e+09,0.00e+00,0.00e+00,5.17e+08,5.17e+08,2.12e+09
haiwanzhong2025-720241027_DL_98.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,5.17e+08,5.17e+08,1.66e+09
haiwanzhong2025-720241027_DL_99.jpg,0.00e+00,0.00e+00,0.00e+00,6.21e+08,0.00e+00,0.00e+00,0.00e+00,5.17e+08,1.14e+09

=== 各类藻平均密度汇总 (Cells/L) ===
类别,修正系数,平均密度 (Cells/L),占总密度比例
丝状藻,10,3.32e+07,4.21%
其他,1,6.03e+05,0.08%
小环藻,1,2.56e+06,0.33%
微囊藻,3,3.70e+08,46.89%
拟新月藻,1,7.54e+04,0.01%
栅藻,1,2.26e+05,0.03%
浮丝藻,10,3.42e+08,43.40%
长孢藻,10,4.00e+07,5.07%
总藻平均密度,-,7.89e+08,100%

体积基准（L/张）,1.93321e-08
图片张数,686

=== 类别合并说明 ===
原始类别,合并至
